coder.id,paper.doi_1,Aim,performance.type,Aim.disagree,Q49,initial.note,claim.presence,Flag,Flag.type,Flag.type_3_TEXT,Note.final,group,variable,value,theme_count
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,Human.opps,Public Health,184
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,Health.opps,Increasing Food Security,147
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,Health.opps,Food Safety Improvements,90
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,Food.safety,Zoonosis Reductions,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,Food.safety,Reducing Antibiotics used for Livestock,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,existence,1 - The theme exists,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,more,Yes,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,problem.or.benefit,Barrier,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,develop.or.adopt,Development,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,development.category,Scaffolds,75
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,development.category,Cell Sources and Differentiation,44
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,development.category,Poor Sensory Attribute,51
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,senses.dev,Texture,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,existence,1 - The theme exists,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,more,Yes,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,problem.or.benefit,Barrier,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,develop.or.adopt,Development,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,development.category,Scaffolds,75
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,development.category,Poor Sensory Attribute,51
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,senses.dev,Texture,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,existence,1 - The theme exists,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,more,Yes,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,problem.or.benefit,Barrier,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,develop.or.adopt,Development,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,development.category,Scaffolds,75
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,development.category,non-Nutritious,25
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,development.category,Poor Sensory Attribute,51
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,senses.dev,Texture,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,existence,1 - The theme exists,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.foodres.2022.111561,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,more,No - Continue to Final Note,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,more,Yes,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,opportunity.type,the Environment,189
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,opportunity.type,Livestock,131
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,opportunity.type,Humans,187
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,env.opps,Pollution,113
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,pollution,Not Specified,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,Human.opps,Public Health,184
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,Health.opps,Increasing Food Security,147
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,Health.opps,Food Safety Improvements,90
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,Food.safety,Zoonosis Reductions,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,Food.safety,non-specified,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,existence,1 - The theme exists,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,more,Yes,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,problem.or.benefit,Barrier,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,develop.or.adopt,Development,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,development.category,Scaffolds,75
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,development.category,non-Nutritious,25
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,development.category,Poor Sensory Attribute,51
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,senses.dev,Texture,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,existence,1 - The theme exists,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,more,Yes,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,problem.or.benefit,Barrier,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,develop.or.adopt,Development,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,development.category,Process and Bioreactors,61
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,existence,1 - The theme exists,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,more,Yes,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,problem.or.benefit,Barrier,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,develop.or.adopt,Development,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,development.category,non-Nutritious,25
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,existence,1 - The theme exists,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,fulfillment,Not Indicated,NA
Chris,10.1016/j.foodres.2022.111818,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,more,No - Continue to Final Note,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,more,Yes,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,problem.or.benefit,Barrier,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,develop.or.adopt,Adoption,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,adoption.category,Public Distrust,119
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,distrust.sources,Health Concerns,46
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,distrust.sources,Safety Concerns,44
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,distrust.sources,Neophobia,24
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,distrust.sources,Unnatural perceptions,58
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,existence,1 - The theme exists,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,fulfillment,0.5 - hedging,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,more,Yes,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,problem.or.benefit,Barrier,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,problem.or.benefit,Limitation,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,problem.or.benefit,Opportunity,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,develop.or.adopt,Adoption,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,adoption.category,Regulations,36
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,adoption.category,Public Distrust,119
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,distrust.sources,The way it is Framed,35
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,distrust.sources,Other (write),NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,distrust.sources_13_TEXT,Social Norms and Social Activities,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,limits,Attributes of Consumption Culture,9
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,opportunity.type,the Environment,189
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,opportunity.type,Humans,187
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,env.opps,Climate Change Impacts,50
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,env.opps,Pollution,113
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,pollution,Air,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,Human.opps,Public Health,184
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,Health.opps,Increasing Food Security,147
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,existence,1 - The theme exists,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,fulfillment,Not Indicated,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,more,Yes,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,section_9_TEXT,Literature Review,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,problem.or.benefit,Barrier,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,develop.or.adopt,Adoption,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,adoption.category,Regulations,36
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,adoption.category,Public Distrust,119
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,adoption.category,Cost or Willingness to Pay,63
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,distrust.sources,Health Concerns,46
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,distrust.sources,Safety Concerns,44
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,distrust.sources,it being unfamiliar,43
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,distrust.sources,The way it is Framed,35
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,distrust.sources,Neophobia,24
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,distrust.sources,Other (write),NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,distrust.sources_13_TEXT,Lack of Social Norms,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,existence,1 - The theme exists,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,fulfillment,Not Indicated,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,more,Yes,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,problem.or.benefit,Barrier,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,develop.or.adopt,Adoption,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,adoption.category,Public Distrust,119
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,distrust.sources,Health Concerns,46
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,distrust.sources,Safety Concerns,44
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,distrust.sources,it being unfamiliar,43
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,distrust.sources,Unnatural perceptions,58
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,distrust.sources,Other (write),NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,distrust.sources_13_TEXT,Distrusting Food Industry,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,existence,1 - The theme exists,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,fulfillment,Not Indicated,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,more,Yes,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,problem.or.benefit,Opportunity,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,opportunity.type,the Environment,189
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,env.opps,Non-specified,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,existence,1 - The theme exists,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,fulfillment,1 - Theme will be overcome/fulfilled or already is,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,more,Yes,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,problem.or.benefit,Barrier,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,develop.or.adopt,Adoption,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,adoption.category,Public Distrust,119
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,distrust.sources,Health Concerns,46
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,distrust.sources,Safety Concerns,44
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,existence,1 - The theme exists,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,fulfillment,Not Indicated,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,more,Yes,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,problem.or.benefit,Barrier,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,develop.or.adopt,Adoption,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,adoption.category,Regulations,36
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,adoption.category,Public Distrust,119
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,adoption.category,Cost or Willingness to Pay,63
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,distrust.sources,Health Concerns,46
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,distrust.sources,Safety Concerns,44
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,distrust.sources,it being unfamiliar,43
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,distrust.sources,The way it is Framed,35
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,distrust.sources,Neophobia,24
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,existence,1 - The theme exists,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,fulfillment,Not Indicated,NA
Chris,10.3389/fsufs.2023.1302511,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,8,more,No - Continue to Final Note,NA
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,more,Yes,NA
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,problem.or.benefit,Opportunity,NA
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,opportunity.type,Humans,187
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,Human.opps,Economic - (includes energy efficiency),67
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,Human.opps,Public Health,184
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,Health.opps,Food Safety Improvements,90
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,Food.safety,non-specified,NA
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,existence,1 - The theme exists,NA
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,fulfillment,1 - Theme will be overcome/fulfilled or already is,NA
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,more,Yes,NA
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,problem.or.benefit,Barrier,NA
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,problem.or.benefit,Opportunity,NA
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,develop.or.adopt,Development,NA
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,develop.or.adopt,Adoption,NA
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,adoption.category,Regulations,36
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,development.category,Media and Ingredients,84
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,development.category,Cell Sources and Differentiation,44
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,ingredients,Economical Ingredients,NA
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,ingredients,Animal-free Ingredients,NA
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,opportunity.type,the Environment,189
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,opportunity.type,Livestock,131
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,opportunity.type,Humans,187
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,env.opps,Pollution,113
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,pollution,Not Specified,NA
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,Human.opps,Public Health,184
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,Health.opps,Increasing Food Security,147
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,existence,1 - The theme exists,NA
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,fulfillment,0.5 - hedging,NA
Chris,10.1039/d1fo04340d,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,more,No - Continue to Final Note,NA
Chris,10.1002/fft2.165,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,more,Yes,NA
Chris,10.1002/fft2.165,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,problem.or.benefit,Barrier,NA
Chris,10.1002/fft2.165,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,develop.or.adopt,Adoption,NA
Chris,10.1002/fft2.165,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,adoption.category,Public Distrust,119
Chris,10.1002/fft2.165,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,distrust.sources,Religious beliefs,14
Chris,10.1002/fft2.165,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,existence,0 - Theme may or may not exist,NA
Chris,10.1002/fft2.165,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,fulfillment,Not Indicated,NA
Chris,10.1002/fft2.165,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,more,Yes,NA
Chris,10.1002/fft2.165,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,problem.or.benefit,Opportunity,NA
Chris,10.1002/fft2.165,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,opportunity.type,Humans,187
Chris,10.1002/fft2.165,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,Human.opps,Public Health,184
Chris,10.1002/fft2.165,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,Health.opps,Increasing Food Security,147
