doi,themeID,group,section,existence,fulfillment
10.3390/su12114377,Offering Better Nutrition,1,Abstract,1,0.5
10.3390/su12114377,Offering Better Nutrition,7,Conclusion,1,NA
10.3390/gels8020094,Offering Better Nutrition,4,Introduction,1,0.5
10.3390/gels8020094,Offering Better Nutrition,4,Other (Write),1,0.5
10.3390/cells13020135,Offering Better Nutrition,7,Conclusion,1,0.5
10.1016/j.fufo.2024.100297,Offering Better Nutrition,1,Abstract,1,0.5
10.1016/j.fufo.2024.100297,Offering Better Nutrition,7,Discussion,1,1
10.1016/j.fufo.2024.100297,Offering Better Nutrition,9,Conclusion,1,0
10.1016/j.foodqual.2024.105208,Offering Better Nutrition,8,Discussion,0,0.5
10.1111/faf.12541,Offering Better Nutrition,14,Discussion,1,0.5
10.3390/su141912501,Offering Better Nutrition,6,Introduction,1,0.5
10.1159/000511764,Offering Better Nutrition,3,Body,1,1
10.1007/s11569-018-0330-0,Offering Better Nutrition,2,Introduction,1,0.5
10.3390/su13158235,Offering Better Nutrition,6,Introduction,0,NA
10.3390/nu13041284,Offering Better Nutrition,1,Abstract,1,0.5
10.3390/nu15132935,Offering Better Nutrition,2,Introduction,1,0.5
10.1016/j.foodchem.2024.140696,Offering Better Nutrition,1,Abstract,1,1
10.1016/j.foodchem.2024.140696,Offering Better Nutrition,2,Abstract,1,0.5
10.1016/j.foodchem.2024.140696,Offering Better Nutrition,4,Introduction,1,0.5
10.1016/j.foodchem.2024.140696,Offering Better Nutrition,7,Results and Discussion,1,0.5
10.1016/j.foodchem.2024.140696,Offering Better Nutrition,10,Conclusion,1,0.5
10.1016/j.foodcont.2021.108336,Offering Better Nutrition,6,Body,1,0.5
10.1038/s41538-022-00155-1,Offering Better Nutrition,6,Discussion,1,0.5
10.1177/2514848620963125,Offering Better Nutrition,1,Abstract,1,0.5
10.1177/2514848620963125,Offering Better Nutrition,2,Body,1,0.5
10.1016/j.foodhyd.2024.110156,Offering Better Nutrition,4,Discussion,1,0.5
10.1080/00036846.2024.2408035,Offering Better Nutrition,5,Introduction,1,0.5
10.1016/j.jfoodeng.2023.111627,Offering Better Nutrition,4,Discussion,1,1
10.1016/j.foodres.2023.113794,Offering Better Nutrition,3,Introduction,1,0.5
10.1007/s10943-017-0403-3,Offering Better Nutrition,6,Background,1,1
10.1016/j.foodqual.2022.104573,Offering Better Nutrition,3,Introduction,0,0
10.1016/j.foodqual.2022.104573,Offering Better Nutrition,8,Discussion,0.5,NA
10.1016/j.biomaterials.2022.121543,Offering Better Nutrition,1,Introduction,1,0.5
10.1016/j.matdes.2024.112992,Offering Better Nutrition,1,Abstract,1,0.5
10.1016/j.MEATsci.2022.109081,Offering Better Nutrition,4,Introduction,1,0
10.1016/j.biomaterials.2021.121107,Offering Better Nutrition,6,Discussion,0.5,0.5
10.1016/j.fbio.2022.101766,Offering Better Nutrition,5,Discussion,1,0.5
10.1016/j.fbio.2022.101766,Offering Better Nutrition,7,Conclusion,1,0.5
10.1016/j.foodpol.2022.102376,Offering Better Nutrition,2,Introduction,1,0.5
10.1080/09505431.2016.1171836,Offering Better Nutrition,1,Introduction,1,0.5
10.1016/j.jfca.2024.106663,Other,2,Introduction,1,0.5
10.1002/bit.28324,Other,6,Conclusion,1,1
10.3389/fsufs.2023.1160458,Other,7,Other (Write),0.5,NA
10.1016/j.appet.2022.106392,Other,1,Abstract,0.5,0.5
10.1016/j.appet.2022.106392,Other,2,Introduction,1,0.5
10.1021/acs.jafc.3c06638,Other,1,Abstract,0.5,1
10.1021/acs.jafc.3c06638,Other,3,Introduction,1,1
10.3390/cells10092499,Other,5,Discussion,0,0
10.1016/j.ifset.2024.103734,Other,4,Introduction,1,0.5
10.3389/fsufs.2023.1160458,Other,6,Other (Write),0,-1
10.3390/cells13010041,Other,3,Introduction,1,0.5
10.3389/fsufs.2023.1104731,Other,13,Conclusion,1,-0.5
10.3389/fsufs.2024.1294390,Other,1,Introduction,1,NA
10.3390/nu15214649,Other,3,Discussion,1,0.5
10.1007/s10806-017-9654-y,Overconsumption Continues,6,Other (Write),0.5,-0.5
10.1007/s10806-019-09759-2,Overconsumption Continues,6,Other (Write),0.5,NA
10.3390/foods10112588,Overconsumption Continues,2,Introduction,1,0
10.3390/conservation3020021,Overconsumption Continues,11,Discussion,1,NA
10.3389/fsufs.2023.1160458,Overconsumption Continues,3,Other (Write),0.5,0
10.3389/fsufs.2023.1160458,Overconsumption Continues,8,Other (Write),0.5,-0.5
10.1111/faf.12541,Overconsumption Continues,12,Body,0.5,NA
10.1111/faf.12541,Overconsumption Continues,17,Discussion,0.5,NA
10.3390/su13158235,Overconsumption Continues,4,Introduction,0.5,NA
10.1007/s11569-017-0282-9,Overconsumption Continues,5,Body,1,0
10.3390/conservation3020021,Overconsumption Continues B,11,Discussion,1,NA
10.3389/fsufs.2023.1104731,Overconsumption Continues B,8,Other (Write),1,NA
10.3389/fsufs.2024.1294390,Overconsumption Continues B,2,Discussion,0.5,0.5
10.1002/bit.28324,Pollution,1,Abstract,1,0.5
10.1002/bit.28324,Pollution,3,Introduction,1,0.5
10.1002/bit.28324,Pollution,6,Conclusion,1,1
10.1016/j.ifset.2024.103734,Pollution,4,Introduction,1,NA
10.1016/j.ifset.2024.103734,Pollution,4,Introduction,1,0.5
10.1016/j.ifset.2024.103734,Pollution,6,Discussion,1,0
10.1016/j.livsci.2021.104705,Pollution,3,Introduction,1,0
10.3389/fsufs.2023.1160458,Pollution,2,Introduction,0.5,0.5
10.3389/fsufs.2023.1160458,Pollution,2,Introduction,1,0
10.3389/fsufs.2023.1160458,Pollution,7,Other (Write),0.5,NA
10.3389/fsufs.2023.1160458,Pollution,10,Other (Write),0.5,-0.5
10.3389/fsufs.2023.1160458,Pollution,11,Other (Write),0.5,-0.5
10.1353/con.2013.0013,Pollution,3,Other (Write),1,0.5
10.1038/s41538-019-0041-0,Pollution,1,Abstract,1,0.5
10.1038/s41538-019-0041-0,Pollution,4,Introduction,1,0
10.1038/s41538-019-0041-0,Pollution,12,Results and Discussion,1,0
10.1038/s41538-019-0041-0,Pollution,15,Results and Discussion,1,0
10.1016/j.techsoc.2022.102116,Pollution,6,Conclusion,1,0.5
10.1016/j.appet.2022.106392,Pollution,1,Abstract,0.5,0.5
10.1016/j.appet.2022.106392,Pollution,2,Introduction,1,0.5
10.1016/j.appet.2022.106392,Pollution,7,Results and Discussion,0.5,0.5
10.1016/j.appet.2022.106392,Pollution,8,Conclusion,0.5,0
10.1016/j.foodpol.2020.101931,Pollution,2,Introduction,1,0.5
10.1021/acs.jafc.3c06638,Pollution,1,Abstract,0.5,1
10.1021/acs.jafc.3c06638,Pollution,3,Introduction,1,1
10.1016/j.fbio.2022.101571,Pollution,2,Introduction,1,NA
10.1016/j.fbio.2022.101571,Pollution,2,Introduction,1,0.5
10.3390/cells13010041,Pollution,3,Introduction,1,0.5
10.3390/foods13040563,Pollution,2,Introduction,1,NA
10.3390/foods13040563,Pollution,2,Introduction,1,0.5
10.1038/s41538-022-00172-0,Pollution,2,Introduction,1,0.5
10.3390/cells10092499,Pollution,1,Abstract,1,NA
10.5851/kosfa.2024.e46,Pollution,2,Introduction,1,0.5
10.1016/j.fbio.2023.102910,Pollution,3,Introduction,1,1
10.1016/j.foodres.2023.113757,Pollution,3,Introduction,1,0.5
10.1016/j.foodqual.2021.104226,Pollution,2,Introduction,1,0.5
10.1016/S2095-3119(14)60886-8,Pollution,3,Introduction,1,1
10.3390/nu11081904,Pollution,3,Introduction,1,0.5
10.1016/j.ifset.2024.103734,Pollution,7,Discussion,0.5,0
10.1016/j.foodhyd.2024.109944,Pollution,1,Introduction,1,0.5
10.1016/j.carbpol.2023.121287,Pollution,3,Introduction,1,0.5
10.1016/j.biomaterials.2022.121649,Pollution,3,Introduction,1,0.5
10.1080/09505431.2018.1544232,Pollution,2,Introduction,1,0.5
10.1080/09505431.2018.1544232,Pollution,4,Other (Write),1,NA
10.3390/conservation3020021,Pollution,14,Conclusion,1,0.5
10.3389/fsufs.2023.1127164,Pollution,7,Other (Write),1,0
10.3389/fsufs.2023.1127164,Pollution,10,Discussion,0.5,0.5
10.1016/j.livsci.2021.104705,Pollution,4,Introduction,0.5,0
10.3389/fsufs.2023.1160458,Pollution,6,Other (Write),0,-1
10.3389/fsufs.2023.1160458,Pollution,8,Other (Write),0.5,-0.5
10.3389/fnut.2020.00148,Pollution,3,Introduction,1,0.5
10.1002/cite.202200151,Pollution,2,Introduction,1,0.5
10.1371/journal.pone.0221129,Pollution,5,Introduction,1,1
10.1371/journal.pone.0221129,Pollution,6,Introduction,1,-0.5
10.3390/foods13091358,Pollution,2,Introduction,1,0.5
10.3389/fsufs.2023.1104731,Pollution,7,Other (Write),1,0.5
10.22434/IFAMR2022.0017,Pollution,11,Results and Discussion,1,0.5
10.22434/IFAMR2022.0017,Pollution,14,Results and Discussion,1,0.5
10.3389/fsufs.2024.1294390,Pollution,1,Introduction,1,NA
10.1089/space.2019.0018,Pollution,6,Discussion,1,0.5
10.3390/su12114377,Pollution,4,Background,1,NA
10.3390/su12114377,Pollution,5,Background,1,0.5
10.3390/su12114377,Pollution,7,Conclusion,1,NA
10.3390/su12114377,Pollution,8,Conclusion,0,0
10.3389/fnut.2023.1196475,Pollution,3,Introduction,1,0
10.1002/btpr.3402,Pollution,2,Introduction,1,0.5
10.3389/fsufs.2022.1056615,Pollution,1,Introduction,1,0.5
10.3390/gels8020094,Pollution,3,Abstract,1,0
10.3390/gels8020094,Pollution,3,Introduction,1,0
10.3390/gels8020094,Pollution,3,Abstract,1,0.5
10.3390/gels8020094,Pollution,3,Introduction,1,0.5
10.1007/s11626-024-00971-7,Pollution,1,Introduction,1,0.5
10.5187/jast.2023.e10,Pollution,1,Introduction,1,0.5
10.3389/fnut.2023.1197111,Pollution,2,Introduction,1,0.5
10.3828/extr.2022.11,Pollution,7,Other (Write),1,-0.5
10.1016/j.foodqual.2024.105208,Pollution,2,Introduction,1,NA
10.1016/j.jfoodeng.2024.112259,Pollution,2,Introduction,1,NA
10.1016/j.foodpol.2022.102307,Pollution,3,Introduction,1,0.5
10.1016/j.foodpol.2022.102307,Pollution,5,Conclusion,1,NA
10.3390/nu15214649,Pollution,2,Introduction,1,0.5
10.3390/nu15214649,Pollution,3,Discussion,1,0.5
10.1038/s42003-022-03423-8,Pollution,2,Introduction,1,0.5
10.3390/bioengineering11080854,Pollution,2,Introduction,1,0.5
10.1111/faf.12541,Pollution,15,Discussion,1,0.5
10.3390/su141912501,Pollution,3,Introduction,1,0.5
10.1159/000511764,Pollution,2,Body,1,0.5
10.1016/j.foodres.2022.111561,Pollution,2,Introduction,1,0.5
10.1016/j.foodres.2022.111818,Pollution,1,Introduction,1,0.5
10.3389/fsufs.2023.1302511,Pollution,2,Introduction,1,NA
10.1039/d1fo04340d,Pollution,2,Introduction,1,0.5
10.1002/fft2.165,Pollution,3,Introduction,1,0.5
10.1002/adsu.202300499,Pollution,3,Introduction,1,1
10.1007/s11569-018-0330-0,Pollution,2,Introduction,1,0.5
10.1177/0963662516639001,Pollution,1,Body,0.5,0.5
10.3390/foods12142682,Pollution,2,Introduction,1,0.5
10.1108/BFJ-01-2018-0025,Pollution,2,Introduction,1,NA
10.1177/09717218221075158,Pollution,1,Introduction,1,0.5
10.1038/s41467-024-49521-5,Pollution,2,Introduction,1,0.5
10.3390/su13158235,Pollution,2,Introduction,1,0.5
10.3390/su13158235,Pollution,4,Introduction,0.5,NA
10.3390/su13158235,Pollution,11,Discussion,1,0.5
10.3389/fcell.2023.1193634,Pollution,2,Introduction,1,0.5
10.3390/nu13041284,Pollution,1,Abstract,1,0.5
10.3390/nu13041284,Pollution,3,Introduction,1,0.5
10.3390/nu15132935,Pollution,2,Introduction,1,0.5
10.1016/j.biomaterials.2022.121669,Pollution,2,Introduction,1,0.5
10.1038/s41538-021-00121-3,Pollution,3,Introduction,1,0.5
10.1038/s41538-021-00121-3,Pollution,8,Discussion,1,1
10.1016/j.foodchem.2024.140696,Pollution,4,Introduction,1,0.5
10.1016/j.foodres.2022.111952,Pollution,2,Introduction,1,0.5
10.1038/s41538-022-00155-1,Pollution,3,Introduction,1,NA
10.1080/01292986.2024.2342827,Pollution,2,Introduction,1,0.5
10.1007/s11367-015-0931-6,Pollution,1,Abstract,1,0.5
10.1007/s11367-015-0931-6,Pollution,3,Introduction,1,NA
10.3390/jfb14040218,Pollution,3,Introduction,1,NA
10.3390/foods10112537,Pollution,1,Abstract,1,0.5
10.3390/foods10112537,Pollution,2,Introduction,1,0.5
10.3389/fsufs.2019.00011,Pollution,3,Introduction,1,0.5
10.5851/kosfa.2020.e39,Pollution,2,Introduction,1,1
10.1016/j.ijbiomac.2024.134242,Pollution,2,Introduction,1,0.5
10.1016/j.foodhyd.2024.110156,Pollution,1,Introduction,1,0.5
10.3389/fsufs.2021.594650,Pollution,3,Introduction,1,0.5
10.3389/fnut.2024.1401715,Pollution,5,Discussion,0.5,0
10.1016/j.heliyon.2024.e38006,Pollution,2,Introduction,1,0.5
10.1080/00036846.2024.2408035,Pollution,3,Introduction,1,1
10.5851/kosfa.2024.e72,Pollution,1,Introduction,1,0.5
10.1111/japp.12056,Pollution,4,Introduction,1,1
10.1002/bit.27848,Pollution,1,Introduction,1,NA
10.3390/su15129253,Pollution,1,Introduction,1,0.5
10.3390/su15129253,Pollution,4,Introduction,1,0.5
10.3390/foods11213364,Pollution,1,Introduction,1,NA
10.3390/foods11213364,Pollution,2,Introduction,1,0.5
10.1016/j.foodres.2023.113794,Pollution,3,Introduction,1,0.5
10.1007/s10943-017-0403-3,Pollution,4,Background,1,1
10.1007/s10943-017-0403-3,Pollution,5,Background,1,1
10.1016/j.jafr.2022.100358,Pollution,3,Introduction,1,0.5
10.1007/s11569-017-0282-9,Pollution,3,Body,0.5,0
10.1038/s41598-024-68247-4,Pollution,1,Introduction,1,1
10.1007/s11356-022-23597-2,Pollution,5,Background,1,0.5
10.3934/agrfood.2024021,Pollution,2,Introduction,1,0.5
10.1016/j.isci.2022.105054,Pollution,3,Introduction,1,0.5
10.1002/bit.27469,Pollution,1,Abstract,1,NA
10.1002/bit.27469,Pollution,3,Introduction,1,0.5
10.1016/j.biomaterials.2022.121659,Pollution,2,Introduction,1,0.5
10.3390/su152316164,Pollution,4,Introduction,1,1
10.1016/j.MEATsci.2022.109081,Pollution,2,Introduction,1,0.5
10.1016/j.MEATsci.2022.109081,Pollution,4,Introduction,1,0
10.1016/j.ecolecon.2021.107329,Pollution,3,Introduction,1,NA
10.1016/j.biomaterials.2021.121107,Pollution,2,Introduction,1,NA
10.1108/BFJ-02-2020-0092,Pollution,3,Introduction,1,0.5
10.1016/j.bbrc.2023.10.018,Pollution,3,Introduction,1,1
10.1016/j.foodhyd.2024.110412,Pollution,1,Introduction,1,0.5
10.1016/j.MEATsci.2023.109191,Pollution,3,Introduction,1,NA
10.1016/j.MEATsci.2023.109191,Pollution,5,Introduction,1,0.5
10.1016/j.foodpol.2022.102376,Pollution,1,Introduction,0.5,NA
10.3390/biom12060838,Pollution,2,Introduction,1,NA
10.1080/09505431.2016.1171836,Pollution,1,Introduction,1,0.5
10.1021/acs.jafc.3c06919,Pollution,2,Introduction,1,1
10.1016/j.jfca.2024.106663,Poor Sensory Attribute,3,Introduction,1,0.5
10.1016/j.biomaterials.2022.121615,Poor Sensory Attribute,7,Discussion,1,1
10.1016/j.techsoc.2022.102116,Poor Sensory Attribute,3,Other (Write),0.5,NA
10.1016/j.techsoc.2022.102116,Poor Sensory Attribute,4,Discussion,0.5,NA
10.1038/s41538-022-00157-z,Poor Sensory Attribute,4,Discussion,0,0.5
10.1016/j.carbpol.2023.121287,Poor Sensory Attribute,4,Introduction,1,0.5
10.1016/j.biomaterials.2022.121649,Poor Sensory Attribute,2,Abstract,1,NA
10.1016/j.biomaterials.2022.121649,Poor Sensory Attribute,5,Introduction,1,1
10.1016/j.biomaterials.2022.121649,Poor Sensory Attribute,7,Discussion,1,1
10.1016/j.biomaterials.2022.121649,Poor Sensory Attribute,8,Discussion,1,NA
10.1016/j.biomaterials.2022.121649,Poor Sensory Attribute,9,Conclusion,1,0.5
10.1016/j.cej.2023.147467,Poor Sensory Attribute,1,Abstract,1,0.5
10.1016/j.cej.2023.147467,Poor Sensory Attribute,2,Introduction,1,0.5
10.1016/j.cej.2023.147467,Poor Sensory Attribute,3,Results and Discussion,1,0.5
10.1016/j.cej.2023.147467,Poor Sensory Attribute,4,Conclusion,1,0.5
10.1016/j.biomaterials.2021.121155,Poor Sensory Attribute,5,Results and Discussion,0.5,0.5
10.1038/s41467-023-44359-9,Poor Sensory Attribute,1,Abstract,-0.5,0.5
10.1038/s41467-023-44359-9,Poor Sensory Attribute,3,Introduction,1,0.5
10.1089/space.2019.0018,Poor Sensory Attribute,3,Introduction,1,1
10.1089/space.2019.0018,Poor Sensory Attribute,5,Discussion,1,1
10.1007/s10806-015-9573-8,Poor Sensory Attribute,6,Background,1,0.5
10.1007/s11626-024-00971-7,Poor Sensory Attribute,6,Conclusion,1,0.5
10.7554/eLife.82120,Poor Sensory Attribute,3,Discussion,1,0
10.1016/j.foodres.2024.113965,Poor Sensory Attribute,2,Introduction,1,0.5
10.1016/j.foodres.2024.113965,Poor Sensory Attribute,3,Results and Discussion,1,0.5
10.1016/j.foodres.2024.113965,Poor Sensory Attribute,4,Conclusion,1,0
10.3389/fnut.2023.1197111,Poor Sensory Attribute,2,Introduction,1,0.5
10.1016/j.fufo.2024.100297,Poor Sensory Attribute,4,Introduction,1,0.5
10.1016/j.fufo.2024.100297,Poor Sensory Attribute,8,Discussion,1,0
10.1016/j.appet.2024.107240,Poor Sensory Attribute,3,Introduction,1,NA
10.1016/j.appet.2024.107240,Poor Sensory Attribute,12,Discussion,1,0
10.3828/extr.2022.11,Poor Sensory Attribute,6,Other (Write),1,0.5
10.1016/j.fufo.2024.100443,Poor Sensory Attribute,5,Results and Discussion,0.5,NA
10.3390/su141912501,Poor Sensory Attribute,4,Introduction,1,NA
10.1159/000511764,Poor Sensory Attribute,5,Body,1,0.5
10.1016/j.foodres.2022.111561,Poor Sensory Attribute,1,Abstract,1,0.5
10.1016/j.foodres.2022.111561,Poor Sensory Attribute,3,Introduction,1,0.5
10.1016/j.foodres.2022.111561,Poor Sensory Attribute,4,Results and Discussion,1,0.5
10.1016/j.foodres.2022.111561,Poor Sensory Attribute,5,Conclusion,1,0.5
10.1016/j.foodres.2022.111818,Poor Sensory Attribute,2,Introduction,1,0.5
10.1016/j.foodhyd.2024.110369,Poor Sensory Attribute,4,Introduction,1,0.5
10.1002/adsu.202300499,Poor Sensory Attribute,6,Discussion,0,NA
10.1016/j.foodqual.2024.105102,Poor Sensory Attribute,6,Discussion,0,NA
10.1177/09717218221075158,Poor Sensory Attribute,4,Discussion,1,NA
10.1038/s41467-024-49521-5,Poor Sensory Attribute,1,Abstract,0,0.5
10.1038/s41467-024-49521-5,Poor Sensory Attribute,3,Introduction,1,0.5
10.1038/s41467-024-49521-5,Poor Sensory Attribute,4,Discussion,1,0.5
10.1038/s41538-021-00090-7,Poor Sensory Attribute,4,Introduction,1,NA
10.1038/s41538-021-00090-7,Poor Sensory Attribute,5,Discussion,1,0.5
10.1038/s41538-021-00090-7,Poor Sensory Attribute,7,Discussion,0.5,0.5
10.1016/j.biomaterials.2022.121669,Poor Sensory Attribute,3,Introduction,1,NA
10.1016/j.biomaterials.2022.121669,Poor Sensory Attribute,6,Discussion,1,0.5
10.1080/22041451.2024.2324405,Poor Sensory Attribute,4,Introduction,-1,1
10.1038/s41538-021-00121-3,Poor Sensory Attribute,5,Results,1,0
10.1016/j.foodchem.2024.140696,Poor Sensory Attribute,2,Abstract,1,0.5
10.1016/j.foodchem.2024.140696,Poor Sensory Attribute,4,Introduction,1,0.5
10.1016/j.foodchem.2024.140696,Poor Sensory Attribute,5,Introduction,-1,1
10.1016/j.foodchem.2024.140696,Poor Sensory Attribute,6,Introduction,0,0.5
10.1016/j.foodchem.2024.140696,Poor Sensory Attribute,10,Conclusion,1,0.5
10.1016/j.foodhyd.2024.109762,Poor Sensory Attribute,1,Results and Discussion,0,0.5
10.1016/j.foodhyd.2024.109762,Poor Sensory Attribute,3,Conclusion,0,0.5
10.1038/s41538-022-00155-1,Poor Sensory Attribute,6,Discussion,1,0.5
10.1021/acs.jafc.3c09713,Poor Sensory Attribute,1,Abstract,1,0.5
10.1021/acs.jafc.3c09713,Poor Sensory Attribute,3,Results and Discussion,1,0.5
10.5851/kosfa.2024.e27,Poor Sensory Attribute,2,Introduction,1,0.5
10.1007/s10943-017-0403-3,Poor Sensory Attribute,3,Background,-1,1
10.1016/j.foodres.2024.114425,Poor Sensory Attribute,2,Introduction,-0.5,0.5
10.1016/j.foodres.2024.114425,Poor Sensory Attribute,4,Conclusion,0,0.5
10.1016/j.foodres.2024.114425,Poor Sensory Attribute,5,Conclusion,1,NA
10.1038/s41598-024-68247-4,Poor Sensory Attribute,2,Introduction,1,NA
10.1038/s41598-024-68247-4,Poor Sensory Attribute,6,Conclusion,0,0.5
10.1038/s41467-021-25236-9,Poor Sensory Attribute,1,Abstract,1,0.5
10.1038/s41467-021-25236-9,Poor Sensory Attribute,5,Discussion,1,0.5
10.1002/bit.27469,Poor Sensory Attribute,12,Conclusion,1,0.5
10.1016/j.matdes.2024.112992,Poor Sensory Attribute,2,Introduction,1,0.5
10.3390/su15054009,Poor Sensory Attribute,3,Introduction,-0.5,0.5
10.1038/s41538-024-00257-y,Poor Sensory Attribute,6,Discussion,0.5,0.5
10.1016/j.biomaterials.2021.121107,Poor Sensory Attribute,3,Introduction,1,NA
10.1016/j.biomaterials.2021.121107,Poor Sensory Attribute,4,Introduction,0.5,0.5
10.1016/j.biomaterials.2021.121107,Poor Sensory Attribute,7,Discussion,1,0.5
10.1021/acsbiomaterials.3c01625,Poor Sensory Attribute,6,Conclusion,0.5,NA
10.1038/s41538-019-0054-8,Poor Sensory Attribute,1,Abstract,1,0.5
10.1038/s41538-019-0054-8,Poor Sensory Attribute,8,Discussion,1,0.5
10.1016/j.MEATsci.2023.109191,Poor Sensory Attribute,4,Introduction,1,NA
10.3390/gels9010065,Poor Sensory Attribute,1,Conclusion,0.5,NA
10.3389/fsufs.2024.1341151,Poor Sensory Attribute,5,Results and Discussion,1,0.5
10.1016/j.techsoc.2022.102116,Power Inequities,7,Conclusion,0.5,0.5
10.3389/fsufs.2023.1160458,Power Inequities,2,Introduction,1,0
10.3389/fsufs.2023.1160458,Power Inequities,3,Other (Write),0.5,0
10.3389/fsufs.2023.1160458,Power Inequities,8,Other (Write),0.5,-0.5
10.3389/fsufs.2023.1160458,Power Inequities,9,Conclusion,1,-0.5
10.3389/fsufs.2023.1104731,Power Inequities,3,Introduction,1,NA
10.3389/fsufs.2023.1104731,Power Inequities,9,Discussion,1,-0.5
10.3389/fsufs.2023.1134100,Power Inequities,1,Abstract,1,NA
10.3389/fsufs.2023.1134100,Power Inequities,5,Introduction,1,NA
